Temp dt vW method ef wd lg_ef t season4 h_sin h_cos t_sin t_cos dW_sin dW_cos
6.16666667 17NOV2016:17:00:00 2.35799942 4 0.44014522 S -0.8206505609999999 401 2 -0.9659258262890681 -0.2588190451025215 0.2717767384711357 0.9623603298276545 0.19263169665214389 -0.9812711294259688
6.41666667 17NOV2016:18:00:00 2.6152416 4 0.711020445 S -0.341054094 402 2 -1.0 -1.8369701987210297e-16 0.2717767384711357 0.9623603298276545 0.2655003535606311 -0.9641107624433927
6.83333333 17NOV2016:19:00:00 2.94316088 4 0.489696055 S -0.7139703759999999 403 2 -0.9659258262890684 0.2588190451025203 0.2717767384711357 0.9623603298276545 0.3172086899364387 -0.9483557597383
7.16666667 17NOV2016:20:00:00 3.8194995 4 0.473338025 S -0.747945505 404 2 -0.866025403784439 0.49999999999999933 0.2717767384711357 0.9623603298276545 0.32401895049304297 -0.946050590466169
7.91666667 17NOV2016:21:00:00 4.47762382 4 0.606522784 S -0.500012985 405 2 -0.7071067811865477 0.7071067811865474 0.2717767384711357 0.9623603298276545 0.28737195436406504 -0.9578190642522092
8.08333333 17NOV2016:22:00:00 4.37280966 4 0.321697462 S -1.134143734 406 2 -0.5000000000000004 0.8660254037844384 0.2717767384711357 0.9623603298276545 0.3725897533111773 -0.9279961614831799
8.75 17NOV2016:23:00:00 4.71799352 4 0.509352732 S -0.674614512 407 2 -0.25881904510252157 0.9659258262890681 0.2717767384711357 0.9623603298276545 0.2777104395608226 -0.9606648280013871
9.33333333 18NOV2016:00:00:00 4.49782907 4 0.46031449700000004 S -0.7758453340000001 408 2 0.0 1.0 0.2882906407095177 0.9575429528116719 0.2518822662022819 -0.9677578849964503
9.91666667 18NOV2016:01:00:00 5.28262148 4 0.453131115 S -0.791573758 409 2 0.25881904510252074 0.9659258262890683 0.2882906407095177 0.9575429528116719 0.3256201035595967 -0.9455006864925258
10.166666699999999 18NOV2016:02:00:00 5.70524256 4 0.384191801 S -0.956613369 410 2 0.49999999999999994 0.8660254037844387 0.2882906407095177 0.9575429528116719 0.3112853379334959 -0.9503164937996337
9.91666667 18NOV2016:03:00:00 1.29984814 4 0.40146804 S -0.91262735 411 2 0.7071067811865475 0.7071067811865476 0.2882906407095177 0.9575429528116719 -0.5835495737086723 -0.8120775178666301
8.5 18NOV2016:04:00:00 0.9993424190000001 4 0.122448541 S -2.100064411 412 2 0.8660254037844386 0.5000000000000001 0.2882906407095177 0.9575429528116719 0.3760706822201182 -0.9265909787897219
7.83333333 18NOV2016:05:00:00 1.40905909 4 0.630247977 S -0.46164192299999995 413 2 0.9659258262890682 0.25881904510252096 0.2882906407095177 0.9575429528116719 0.3166509509281277 -0.9485421315241155
7.25 18NOV2016:06:00:00 2.4932601 4 0.62055786 E -0.477136431 414 2 1.0 6.123233995736766e-17 0.2882906407095177 0.9575429528116719 0.5040247579407828 -0.8636892053179404
7.41666667 18NOV2016:07:00:00 0.987690455 4 0.565922126 W -0.5692987970000001 415 2 0.9659258262890683 -0.25881904510252063 0.2882906407095177 0.9575429528116719 -0.9988921257241354 0.04705869915667046
7.0 18NOV2016:08:00:00 1.40294487 4 0.596124648 S -0.517305493 416 2 0.8660254037844387 -0.4999999999999998 0.2882906407095177 0.9575429528116719 0.38851212327738044 -0.9214436119842069
6.33333333 18NOV2016:09:00:00 3.12358757 4 0.644811374 E -0.438797448 417 2 0.7071067811865476 -0.7071067811865475 0.2882906407095177 0.9575429528116719 0.5083206095847267 -0.8611679034145501
6.5 18NOV2016:10:00:00 2.96758562 4 0.6664601720000001 S -0.405774898 418 2 0.5000000000000003 -0.8660254037844385 0.2882906407095177 0.9575429528116719 0.2827438377574397 -0.9591954556867931
7.91666667 18NOV2016:11:00:00 3.27023739 4 0.447257966 S -0.804619746 419 2 0.258819045102521 -0.9659258262890682 0.2882906407095177 0.9575429528116719 -0.4092857399927255 -0.9124062598637775
8.25 18NOV2016:12:00:00 3.57675301 4 0.449514769 S -0.799586569 420 2 1.2246467991473532e-16 -1.0 0.2882906407095177 0.9575429528116719 -0.4587741206467507 -0.888552928206756
8.16666667 18NOV2016:13:00:00 2.83518994 4 0.423700102 S -0.858729381 421 2 -0.25881904510252035 -0.9659258262890684 0.2882906407095177 0.9575429528116719 -0.18891236718064075 -0.9819939498419564
7.91666667 18NOV2016:14:00:00 2.85630141 4 0.40081212299999996 S -0.914262483 422 2 -0.4999999999999997 -0.8660254037844388 0.2882906407095177 0.9575429528116719 -0.14731650554890555 -0.9890894030333452
7.33333333 18NOV2016:15:00:00 3.18848486 4 0.488428755 S -0.716561663 423 2 -0.7071067811865471 -0.7071067811865479 0.2882906407095177 0.9575429528116719 0.13176841116237434 -0.9912805283166534
6.41666667 18NOV2016:16:00:00 2.99202784 4 0.506737358 S -0.6797624409999999 424 2 -0.8660254037844384 -0.5000000000000004 0.2882906407095177 0.9575429528116719 0.10135021224923133 -0.9948508101605164
6.33333333 18NOV2016:17:00:00 2.94285782 4 0.438955255 S -0.8233577959999999 425 2 -0.9659258262890681 -0.2588190451025215 0.2882906407095177 0.9575429528116719 0.10887089994807668 -0.9940558973943547
5.75 18NOV2016:18:00:00 2.96777251 4 0.657962101 S -0.41860794700000004 426 2 -1.0 -1.8369701987210297e-16 0.2882906407095177 0.9575429528116719 0.13442668194420482 -0.9909235425508225
5.5 18NOV2016:19:00:00 4.01148896 4 0.350688916 S -1.047855728 427 2 -0.9659258262890684 0.2588190451025203 0.2882906407095177 0.9575429528116719 0.12408611241755986 -0.99227145313422
5.5 18NOV2016:20:00:00 3.75303332 4 0.315391694 S -1.15393994 428 2 -0.866025403784439 0.49999999999999933 0.2882906407095177 0.9575429528116719 0.0849758647445666 -0.9963830098967531
5.25 18NOV2016:21:00:00 3.63618481 4 0.269911142 S -1.309662478 429 2 -0.7071067811865477 0.7071067811865474 0.2882906407095177 0.9575429528116719 0.13564152851692451 -0.9907579804077242
5.33333333 18NOV2016:22:00:00 3.55258614 4 0.251813283 S -1.379067407 430 2 -0.5000000000000004 0.8660254037844384 0.2882906407095177 0.9575429528116719 0.12664250021981052 -0.9919484246361175
5.75 18NOV2016:23:00:00 4.12778452 4 0.495050673 S -0.7030951520000001 431 2 -0.25881904510252157 0.9659258262890681 0.2882906407095177 0.9575429528116719 0.11988978840120197 -0.9927872071280507
5.75 19NOV2016:00:00:00 3.29022004 4 0.339076352 S -1.08152997 432 2 0.0 1.0 0.3047192331091634 0.9524422234305676 -0.31229968549971165 -0.9499836348257696
5.33333333 19NOV2016:01:00:00 2.65001207 4 0.251549455 S -1.380115669 433 2 0.25881904510252074 0.9659258262890683 0.3047192331091634 0.9524422234305676 -0.10861294320040697 -0.9940841154396066
4.5 19NOV2016:02:00:00 3.51629014 4 0.125310583 S -2.076959959 434 2 0.49999999999999994 0.8660254037844387 0.3047192331091634 0.9524422234305676 0.11475186129126982 -0.9933941867809521
4.33333333 19NOV2016:03:00:00 2.58558857 4 0.27278313600000004 S -1.299078173 435 2 0.7071067811865475 0.7071067811865476 0.3047192331091634 0.9524422234305676 0.2615831766292481 -0.9651809372882121
4.08333333 19NOV2016:04:00:00 1.70390142 4 0.147818475 S -1.911770278 436 2 0.8660254037844386 0.5000000000000001 0.3047192331091634 0.9524422234305676 0.30614518094026644 -0.9519848361119265
4.25 19NOV2016:05:00:00 1.93087381 4 0.246895114 S -1.398791672 437 2 0.9659258262890682 0.25881904510252096 0.3047192331091634 0.9524422234305676 0.3612792671762512 -0.9324576618316731
3.5 19NOV2016:06:00:00 2.88920936 4 0.652443075 E -0.427031385 438 2 1.0 6.123233995736766e-17 0.3047192331091634 0.9524422234305676 0.5330600766895407 -0.8460773928192036
3.5 19NOV2016:07:00:00 3.3476665999999997 4 0.42288815399999996 E -0.8606475459999999 439 2 0.9659258262890683 -0.25881904510252063 0.3047192331091634 0.9524422234305676 0.4863455522754062 -0.8737665613777688
3.58333333 19NOV2016:08:00:00 3.53205513 4 0.464921395 E -0.7658869309999999 440 2 0.8660254037844387 -0.4999999999999998 0.3047192331091634 0.9524422234305676 0.4785527894164206 -0.8780587837620913
5.33333333 19NOV2016:09:00:00 3.72835098 4 0.40798957 S -0.8965136690000001 441 2 0.7071067811865476 -0.7071067811865475 0.3047192331091634 0.9524422234305676 0.43045915817433916 -0.9026100559731424
7.0 19NOV2016:10:00:00 3.84737572 4 0.49954683 S -0.694053932 442 2 0.5000000000000003 -0.8660254037844385 0.3047192331091634 0.9524422234305676 0.3064701411583773 -0.9518802721867726
8.41666667 19NOV2016:11:00:00 3.76932903 4 0.421370095 S -0.864243746 443 2 0.258819045102521 -0.9659258262890682 0.3047192331091634 0.9524422234305676 0.19766190846918233 -0.9802702535221196
8.33333333 19NOV2016:12:00:00 2.96251413 4 0.34221213100000003 S -1.072324468 444 2 1.2246467991473532e-16 -1.0 0.3047192331091634 0.9524422234305676 0.2842562966809042 -0.9587483287063701
7.91666667 19NOV2016:13:00:00 2.49841295 4 0.586140511 S -0.534195738 445 2 -0.25881904510252035 -0.9659258262890684 0.3047192331091634 0.9524422234305676 0.2029983774115524 -0.9791790739023567
7.5 19NOV2016:14:00:00 2.11153131 4 0.324830361 S -1.124452199 446 2 -0.4999999999999997 -0.8660254037844388 0.3047192331091634 0.9524422234305676 0.3617901169291676 -0.9322595729153867
7.0 19NOV2016:15:00:00 2.35802439 4 0.480469479 S -0.732991572 447 2 -0.7071067811865471 -0.7071067811865479 0.3047192331091634 0.9524422234305676 0.3294416428736886 -0.9441759390816338
6.25 19NOV2016:16:00:00 2.24972526 4 0.759683847 S -0.274852923 448 2 -0.8660254037844384 -0.5000000000000004 0.3047192331091634 0.9524422234305676 0.35302724284797593 -0.9356130427731094
5.91666667 19NOV2016:17:00:00 2.27671192 4 0.6692192920000001 S -0.40164348200000005 449 2 -0.9659258262890681 -0.2588190451025215 0.3047192331091634 0.9524422234305676 0.444583120146511 -0.8957376006849288
5.91666667 19NOV2016:18:00:00 2.27023673 4 0.627005398 S -0.466800129 450 2 -1.0 -1.8369701987210297e-16 0.3047192331091634 0.9524422234305676 0.2408086255609019 -0.9705726175075564
6.0 19NOV2016:19:00:00 1.4654015 4 0.34498623799999995 S -1.064250753 451 2 -0.9659258262890684 0.2588190451025203 0.3047192331091634 0.9524422234305676 -0.25823850670770615 -0.966081194130894
6.0 19NOV2016:20:00:00 1.06396393 4 0.411973849 S -0.886795405 452 2 -0.866025403784439 0.49999999999999933 0.3047192331091634 0.9524422234305676 -0.28509564782795327 -0.9584990722945743
4.58333333 19NOV2016:21:00:00 1.30284582 4 0.739512059 S -0.30176469 453 2 -0.7071067811865477 0.7071067811865474 0.3047192331091634 0.9524422234305676 0.24733628404052135 -0.9689296995123158
3.83333333 19NOV2016:22:00:00 1.42141276 4 0.9248838359999999 S -0.078087132 454 2 -0.5000000000000004 0.8660254037844384 0.3047192331091634 0.9524422234305676 0.21712216654583547 -0.9761444384897363
3.5 19NOV2016:23:00:00 1.69034193 4 0.546037119 S -0.605068322 455 2 -0.25881904510252157 0.9659258262890681 0.3047192331091634 0.9524422234305676 0.3087570746386796 -0.9511409300732279
2.66666667 20NOV2016:00:00:00 2.00722743 4 0.8102006159999999 S -0.210473388 456 2 0.0 1.0 0.321057654185271 0.9470596510722283 0.3550744448318434 -0.934838028017345
2.75 20NOV2016:01:00:00 2.69754302 4 0.5805971839999999 S -0.5436980779999999 457 2 0.25881904510252074 0.9659258262890683 0.321057654185271 0.9470596510722283 0.3519098884590358 -0.9360338831499365
2.91666667 20NOV2016:02:00:00 2.77307833 4 0.513768742 S -0.6659820329999999 458 2 0.49999999999999994 0.8660254037844387 0.321057654185271 0.9470596510722283 0.3871656430709962 -0.9220101760964583
2.5 20NOV2016:03:00:00 2.76861724 4 0.31893549600000004 E -1.142766404 459 2 0.7071067811865475 0.7071067811865476 0.321057654185271 0.9470596510722283 0.5523436763119839 -0.8336164965007364
2.0 20NOV2016:04:00:00 3.19883974 4 0.431030145 E -0.8415772490000001 460 2 0.8660254037844386 0.5000000000000001 0.321057654185271 0.9470596510722283 0.5618847322030143 -0.8272155388513607
2.08333333 20NOV2016:05:00:00 3.71335258 4 0.374731376 E -0.98154584 461 2 0.9659258262890682 0.25881904510252096 0.321057654185271 0.9470596510722283 0.48811050449853277 -0.8727818372297786
2.5 20NOV2016:06:00:00 3.01139042 4 0.346522138 E -1.0598085720000001 462 2 1.0 6.123233995736766e-17 0.321057654185271 0.9470596510722283 0.5858898961471227 -0.810390664798598
2.91666667 20NOV2016:07:00:00 4.02072916 4 0.405138083 E -0.903527324 463 2 0.9659258262890683 -0.25881904510252063 0.321057654185271 0.9470596510722283 0.657922360153849 -0.7530857640465587
3.58333333 20NOV2016:08:00:00 4.31261191 4 0.572700646 E -0.557392132 464 2 0.8660254037844387 -0.4999999999999998 0.321057654185271 0.9470596510722283 0.6640325368268294 -0.7477036779602769
5.0 20NOV2016:09:00:00 5.46815577 4 0.6894167590000001 E -0.371909316 465 2 0.7071067811865476 -0.7071067811865475 0.321057654185271 0.9470596510722283 0.6108711849653267 -0.7917300015655954
6.0 20NOV2016:10:00:00 6.90536798 4 0.955141169 E -0.045896128 466 2 0.5000000000000003 -0.8660254037844385 0.321057654185271 0.9470596510722283 0.6472617860119819 -0.762267787833501
6.83333333 20NOV2016:11:00:00 8.11039865 4 0.461512825 E -0.773245436 467 2 0.258819045102521 -0.9659258262890682 0.321057654185271 0.9470596510722283 0.635020150392691 -0.7724955718936155
7.0 20NOV2016:12:00:00 7.5967937 4 0.778324786 E -0.25061137899999997 468 2 1.2246467991473532e-16 -1.0 0.321057654185271 0.9470596510722283 0.6159236219694916 -0.7878058719633808
7.0 20NOV2016:13:00:00 6.48241963 4 0.328151468 E -1.114279985 469 2 -0.25881904510252035 -0.9659258262890684 0.321057654185271 0.9470596510722283 0.602085457482111 -0.7984316513569318
7.0 20NOV2016:14:00:00 6.67734182 4 0.603768219 E -0.5045648979999999 470 2 -0.4999999999999997 -0.8660254037844388 0.321057654185271 0.9470596510722283 0.5669645689715814 -0.82374217904079
7.5 20NOV2016:15:00:00 6.41286873 4 0.6521806929999999 E -0.427433619 471 2 -0.7071067811865471 -0.7071067811865479 0.321057654185271 0.9470596510722283 0.5099360175816595 -0.8602123330741994
8.75 20NOV2016:16:00:00 6.84961962 4 0.558204673 S -0.583029586 472 2 -0.8660254037844384 -0.5000000000000004 0.321057654185271 0.9470596510722283 0.42377797973248216 -0.9057660977834487
9.58333333 20NOV2016:17:00:00 6.48569108 4 0.5398919870000001 S -0.616386184 473 2 -0.9659258262890681 -0.2588190451025215 0.321057654185271 0.9470596510722283 0.39448006507900846 -0.9189044989852108
10.166666699999999 20NOV2016:18:00:00 6.02613082 4 0.555524682 S -0.587842239 474 2 -1.0 -1.8369701987210297e-16 0.321057654185271 0.9470596510722283 0.3346206249282527 -0.942352926123024
10.416666699999999 20NOV2016:19:00:00 5.59312112 4 0.15340484699999998 S -1.874674793 475 2 -0.9659258262890684 0.2588190451025203 0.321057654185271 0.9470596510722283 0.3649734860568829 -0.9310179130798109
10.333333300000001 20NOV2016:20:00:00 4.61924222 4 0.439496135 S -0.822126356 476 2 -0.866025403784439 0.49999999999999933 0.321057654185271 0.9470596510722283 0.32620467767469213 -0.9452991633674231
10.25 20NOV2016:21:00:00 3.85915076 4 0.450915478 S -0.796475367 477 2 -0.7071067811865477 0.7071067811865474 0.321057654185271 0.9470596510722283 0.20433622400391085 -0.978900764919419
10.083333300000001 20NOV2016:22:00:00 3.59892737 4 0.38079712 S -0.9654885390000001 478 2 -0.5000000000000004 0.8660254037844384 0.321057654185271 0.9470596510722283 0.1462709842473056 -0.9892445598371136
10.0 20NOV2016:23:00:00 3.87476382 4 0.455784234 S -0.785735753 479 2 -0.25881904510252157 0.9659258262890681 0.321057654185271 0.9470596510722283 0.09804397578539716 -0.995182083245168
9.75 21NOV2016:00:00:00 3.15986669 4 0.371790002 S -0.989426095 480 2 0.0 1.0 0.3373010691361842 0.9413968285264122 0.1537879655385746 -0.9881038718958175
9.58333333 21NOV2016:01:00:00 3.04009878 4 0.243721944 S -1.4117272769999998 481 2 0.25881904510252074 0.9659258262890683 0.3373010691361842 0.9413968285264122 0.42577940211054793 -0.9048270004472592
9.91666667 21NOV2016:02:00:00 2.81868607 4 0.421322949 S -0.86435564 482 2 0.49999999999999994 0.8660254037844387 0.3373010691361842 0.9413968285264122 0.28620637644869057 -0.9581679967939393
10.0 21NOV2016:03:00:00 2.22239863 4 0.375683149 S -0.97900918 483 2 0.7071067811865475 0.7071067811865476 0.3373010691361842 0.9413968285264122 0.3508734578447047 -0.9364228834133115
9.75 21NOV2016:04:00:00 1.48163372 4 0.259211869 S -1.350109525 484 2 0.8660254037844386 0.5000000000000001 0.3373010691361842 0.9413968285264122 0.4005100653964248 -0.9162923591933698
8.91666667 21NOV2016:05:00:00 2.55856649 4 0.462929705 E -0.7701800609999999 485 2 0.9659258262890682 0.25881904510252096 0.3373010691361842 0.9413968285264122 0.6416894205930919 -0.7669645933802303
8.33333333 21NOV2016:06:00:00 3.3580362999999998 4 0.5451507 E -0.606693009 486 2 1.0 6.123233995736766e-17 0.3373010691361842 0.9413968285264122 0.6368415096823863 -0.7709947415809391
8.16666667 21NOV2016:07:00:00 3.35446341 4 0.64953416 E -0.43149985 487 2 0.9659258262890683 -0.25881904510252063 0.3373010691361842 0.9413968285264122 0.644656421223342 -0.7644724315340045
9.08333333 21NOV2016:08:00:00 3.61417655 4 0.631992992 E -0.458876974 488 2 0.8660254037844387 -0.4999999999999998 0.3373010691361842 0.9413968285264122 0.5793517344247479 -0.8150776452700911
10.0 21NOV2016:09:00:00 3.39465163 4 0.7889638720000001 E -0.237034749 489 2 0.7071067811865476 -0.7071067811865475 0.3373010691361842 0.9413968285264122 0.5814802354359018 -0.813560529891543
11.166666699999999 21NOV2016:10:00:00 4.0498505 4 0.652305326 E -0.427242535 490 2 0.5000000000000003 -0.8660254037844385 0.3373010691361842 0.9413968285264122 0.4968616539898164 -0.8678297625655068
12.583333300000001 21NOV2016:11:00:00 3.88741171 4 0.658420542 E -0.41791143 491 2 0.258819045102521 -0.9659258262890682 0.3373010691361842 0.9413968285264122 0.5465251239349556 -0.8374427078361131
13.5 21NOV2016:12:00:00 3.87441027 4 0.888527431 S -0.118189758 492 2 1.2246467991473532e-16 -1.0 0.3373010691361842 0.9413968285264122 0.4310218688687384 -0.9023414811239147
13.666666699999999 21NOV2016:13:00:00 2.57739364 4 0.615589146 E -0.485175509 493 2 -0.25881904510252035 -0.9659258262890684 0.3373010691361842 0.9413968285264122 0.5519265354585371 -0.8338927385801702
14.166666699999999 21NOV2016:14:00:00 0.266765923 4 0.833453778 E -0.182177034 494 2 -0.4999999999999997 -0.8660254037844388 0.3373010691361842 0.9413968285264122 0.9996313974773267 0.027149017984577372
13.166666699999999 21NOV2016:15:00:00 0.909291112 4 1.76071464 E 0.5657197721 495 2 -0.7071067811865471 -0.7071067811865479 0.3373010691361842 0.9413968285264122 0.9291640602596912 -0.36966761979070467
12.083333300000001 21NOV2016:16:00:00 3.46705462 4 1.70400649 E 0.5329822371 496 2 -0.8660254037844384 -0.5000000000000004 0.3373010691361842 0.9413968285264122 0.7949541265663499 -0.6066695448554607
11.166666699999999 21NOV2016:17:00:00 3.23218617 4 1.6734991000000001 E 0.5149167039 497 2 -0.9659258262890681 -0.2588190451025215 0.3373010691361842 0.9413968285264122 0.7514978110041777 -0.6597355834392512
10.416666699999999 21NOV2016:18:00:00 3.80139479 4 0.9528409940000001 E -0.048307237 498 2 -1.0 -1.8369701987210297e-16 0.3373010691361842 0.9413968285264122 0.8126455496388407 -0.5827582780640583
9.83333333 21NOV2016:19:00:00 3.53168649 4 1.01268978 E 0.0126099395 499 2 -0.9659258262890684 0.2588190451025203 0.3373010691361842 0.9413968285264122 0.770996475515142 -0.6368394104821317
9.75 21NOV2016:20:00:00 2.8436822999999998 4 0.940583252 E -0.061255115 500 2 -0.866025403784439 0.49999999999999933 0.3373010691361842 0.9413968285264122 0.735447904392806 -0.6775812718222295
9.75 21NOV2016:21:00:00 3.18049383 4 0.895813245 E -0.11002332 501 2 -0.7071067811865477 0.7071067811865474 0.3373010691361842 0.9413968285264122 0.6478858363555604 -0.761737450208309
9.66666667 21NOV2016:22:00:00 3.36597886 4 0.6615088410000001 E -0.41323193 502 2 -0.5000000000000004 0.8660254037844384 0.3373010691361842 0.9413968285264122 0.6161808342554025 -0.7876047101791077
9.5 21NOV2016:23:00:00 3.26270711 4 0.77150793 E -0.259408329 503 2 -0.25881904510252157 0.9659258262890681 0.3373010691361842 0.9413968285264122 0.6115252173360466 -0.7912249418225521
9.0 22NOV2016:00:00:00 2.68719161 4 0.594008077 E -0.520862362 504 2 0.0 1.0 0.35344467127408763 0.9354554315134165 0.6781207655992791 -0.7349504930694635
8.41666667 22NOV2016:01:00:00 2.73247634 4 0.651566777 E -0.42837539 505 2 0.25881904510252074 0.9659258262890683 0.35344467127408763 0.9354554315134165 0.6076681175706155 -0.7941910720274968
8.83333333 22NOV2016:02:00:00 2.76309114 4 0.995609952 E -0.0043997129999999995 506 2 0.49999999999999994 0.8660254037844387 0.35344467127408763 0.9354554315134165 0.5988492971283053 -0.800861735463079
9.0 22NOV2016:03:00:00 2.57393484 4 0.512421726 E -0.668607309 507 2 0.7071067811865475 0.7071067811865476 0.35344467127408763 0.9354554315134165 0.7003268860378692 -0.7138222836900662
9.5 22NOV2016:04:00:00 1.70254949 4 0.7534993000000001 E -0.28302719 508 2 0.8660254037844386 0.5000000000000001 0.35344467127408763 0.9354554315134165 0.6590276637543183 -0.7521186996787974
10.25 22NOV2016:05:00:00 1.8269068 4 0.761886073 E -0.271958245 509 2 0.9659258262890682 0.25881904510252096 0.35344467127408763 0.9354554315134165 0.5679613429335172 -0.823055230791443
10.25 22NOV2016:06:00:00 2.37513044 4 0.929016539 E -0.073628737 510 2 1.0 6.123233995736766e-17 0.35344467127408763 0.9354554315134165 0.5814964509323161 -0.8135489398635588
10.25 22NOV2016:07:00:00 2.47211928 4 1.14708777 E 0.1372263566 511 2 0.9659258262890683 -0.25881904510252063 0.35344467127408763 0.9354554315134165 0.5180844099141924 -0.8553294945246909
10.75 22NOV2016:08:00:00 2.44382615 4 0.750585128 E -0.286902206 512 2 0.8660254037844387 -0.4999999999999998 0.35344467127408763 0.9354554315134165 0.49881730004891517 -0.8667071599865266
11.25 22NOV2016:09:00:00 2.49246596 4 1.29343359 E 0.25730038 513 2 0.7071067811865476 -0.7071067811865475 0.35344467127408763 0.9354554315134165 0.5198660376856324 -0.8542477994475846
12.083333300000001 22NOV2016:10:00:00 1.51340182 4 1.1199293 S 0.1132655583 514 2 0.5000000000000003 -0.8660254037844385 0.35344467127408763 0.9354554315134165 0.23564585901725055 -0.9718389934181598
12.583333300000001 22NOV2016:11:00:00 1.39545381 4 0.8816951209999999 E -0.125908951 515 2 0.258819045102521 -0.9659258262890682 0.35344467127408763 0.9354554315134165 0.6323560455485538 -0.7746778889694704
12.5 22NOV2016:12:00:00 1.39381778 4 1.56962803 S 0.45083866770000003 516 2 1.2246467991473532e-16 -1.0 0.35344467127408763 0.9354554315134165 0.34772307015382076 -0.937597283743293
13.0 22NOV2016:13:00:00 1.0968214 4 2.06734351 S 0.7262644545999999 517 2 -0.25881904510252035 -0.9659258262890684 0.35344467127408763 0.9354554315134165 0.4426019656733853 -0.896718183144546
12.916666699999999 22NOV2016:14:00:00 0.9240399490000001 4 2.10905883 E 0.7462417957999999 518 2 -0.4999999999999997 -0.8660254037844388 0.35344467127408763 0.9354554315134165 0.4949927914706963 -0.8688970804370606
12.333333300000001 22NOV2016:15:00:00 1.2780542 4 1.81184218 E 0.5943441067 519 2 -0.7071067811865471 -0.7071067811865479 0.35344467127408763 0.9354554315134165 0.6470172236725772 -0.7624753846984375
11.166666699999999 22NOV2016:16:00:00 1.08428444 4 1.51147381 E 0.4130852079 520 2 -0.8660254037844384 -0.5000000000000004 0.35344467127408763 0.9354554315134165 0.5246630245149375 -0.8513099968324336
11.166666699999999 22NOV2016:17:00:00 1.32403757 4 1.68715355 E 0.5230428189999999 521 2 -0.9659258262890681 -0.2588190451025215 0.35344467127408763 0.9354554315134165 0.5577390970894689 -0.8300163248863386
11.25 22NOV2016:18:00:00 1.27799363 4 1.77855449 E 0.5758009501 522 2 -1.0 -1.8369701987210297e-16 0.35344467127408763 0.9354554315134165 0.6042452753705246 -0.796798372985537
11.25 22NOV2016:19:00:00 0.955936862 4 1.47451619 E 0.38832992920000003 523 2 -0.9659258262890684 0.2588190451025203 0.35344467127408763 0.9354554315134165 0.4817289886895427 -0.8763202505112788
11.5 22NOV2016:20:00:00 0.675497338 4 1.12603292 S 0.11870076550000001 524 2 -0.866025403784439 0.49999999999999933 0.35344467127408763 0.9354554315134165 0.37986284141613536 -0.9250428215554456
11.5 22NOV2016:21:00:00 0.144323588 4 1.74893422 S 0.5590065853 525 2 -0.7071067811865477 0.7071067811865474 0.35344467127408763 0.9354554315134165 -0.8367563334578739 -0.5475754180185003
11.333333300000001 22NOV2016:22:00:00 0.296881981 4 1.90605376 S 0.6450350105 526 2 -0.5000000000000004 0.8660254037844384 0.35344467127408763 0.9354554315134165 0.02992419389317584 -0.9995521710345306
10.583333300000001 22NOV2016:23:00:00 0.467178726 4 1.79508041 S 0.5850498176 527 2 -0.25881904510252157 0.9659258262890681 0.35344467127408763 0.9354554315134165 0.41349488615035906 -0.9105064410137369
9.83333333 23NOV2016:00:00:00 1.0150359 4 1.55629627 E 0.4423088125 528 2 0.0 1.0 0.3694836834473831 0.9292372181882051 0.7699914936898021 -0.6380541510290074
10.166666699999999 23NOV2016:01:00:00 0.299506632 4 1.38864965 S 0.3283318001 529 2 0.25881904510252074 0.9659258262890683 0.3694836834473831 0.9292372181882051 -0.2335415716332687 -0.9723468179199554
10.666666699999999 23NOV2016:02:00:00 0.16417115300000001 4 1.36869576 W 0.3138582864 530 2 0.49999999999999994 0.8660254037844387 0.3694836834473831 0.9292372181882051 -0.9575081915287726 -0.28840607336756824
9.75 23NOV2016:03:00:00 0.448418221 4 1.28905592 E 0.2539101055 531 2 0.7071067811865475 0.7071067811865476 0.3694836834473831 0.9292372181882051 0.8659471849868469 -0.5001354544654435
10.0 23NOV2016:04:00:00 0.15966481 4 1.10374713 N 0.0987108727 532 2 0.8660254037844386 0.5000000000000001 0.3694836834473831 0.9292372181882051 0.37907356264962333 0.9253665404044616
9.83333333 23NOV2016:05:00:00 0.15458286400000001 4 1.89958824 E 0.6416371469 533 2 0.9659258262890682 0.25881904510252096 0.3694836834473831 0.9292372181882051 0.9454185975693389 -0.3258583670400752
9.08333333 23NOV2016:06:00:00 1.00880305 4 1.19495781 E 0.1781108793 534 2 1.0 6.123233995736766e-17 0.3694836834473831 0.9292372181882051 0.8176137252481578 -0.5757671372055111
9.33333333 23NOV2016:07:00:00 0.567546703 4 1.46697093 E 0.38319968299999996 535 2 0.9659258262890683 -0.25881904510252063 0.3694836834473831 0.9292372181882051 0.7532493148426334 -0.6577351060184514
10.166666699999999 23NOV2016:08:00:00 0.421195539 4 1.51921062 E 0.418190871 536 2 0.8660254037844387 -0.4999999999999998 0.3694836834473831 0.9292372181882051 0.608442478148677 -0.7935979780621273
11.083333300000001 23NOV2016:09:00:00 0.66888836 4 1.65198085 E 0.5019750829999999 537 2 0.7071067811865476 -0.7071067811865475 0.3694836834473831 0.9292372181882051 0.550429697389772 -0.834881517481016
12.666666699999999 23NOV2016:10:00:00 0.8570060820000001 4 2.06910469 S 0.7271159968 538 2 0.5000000000000003 -0.8660254037844385 0.3694836834473831 0.9292372181882051 0.1372558488291766 -0.9905356288201763
