Temp	date	dt	vW	dW	method	ef	aer	wd	lg_aer	lg_ef	season1	season2	season3	h	t	season4
19.5	23JUN2017	23JUN2017:17:00:00	3.95815832	296.76832	1	9.79620856	12383.053154	W	9.4240841357	2.2819954292	S	S	S	17	5633	1
19.5	23JUN2017	23JUN2017:17:00:00	3.95815832	296.76832	4	1.57311378	5965.5584385	W	8.6937579493	0.4530569546	S	S	S	17	5633	1
19.5	29JUN2017	29JUN2017:06:00:00	0.1	27.7	1	2.61263304	726.55887077	N	6.5883195131	0.9603585404	S	S	S	6	5766	1
19.5	29JUN2017	29JUN2017:06:00:00	0.1	27.7	4	2.4498214	877.18693077	N	6.7767201176	0.8960151239	S	S	S	6	5766	1
19.5	07JUL2017	07JUL2017:23:00:00	0.474892469	297.941954	1			W			S	S	S	23	5975	1
19.5	07JUL2017	07JUL2017:23:00:00	0.474892469	297.941954	4	1.8389268	568.21713692	W	6.342503629	0.6091821406	S	S	S	23	5975	1
19.5	11JUL2017	11JUL2017:21:00:00	0.339457361	196.008346	1	2.16796301	471.01451692	S	6.154888915	0.7737880216	S	S	S	21	6069	1
19.5	11JUL2017	11JUL2017:21:00:00	0.339457361	196.008346	4	2.06210544	494.36221923	S	6.2032684858	0.7237275191	S	S	S	21	6069	1
19.5	18JUL2017	18JUL2017:11:00:00	1.94419054	320.571372	1			W			S	S	S	11	6227	1
19.5	18JUL2017	18JUL2017:11:00:00	1.94419054	320.571372	4	2.20173294	1331.0648077	W	7.1937345082	0.7892447503	S	S	S	11	6227	1
19.5	22JUL2017	22JUL2017:17:00:00	0.28299711	67.9355637	1			E			S	S	S	17	6329	1
19.5	22JUL2017	22JUL2017:17:00:00	0.28299711	67.9355637	4	2.32286848	1987.6213538	E	7.5946939032	0.8428028357	S	S	S	17	6329	1
19.5	23JUL2017	23JUL2017:01:00:00	0.728868955	103.773655	1			E			S	S	S	1	6337	1
19.5	23JUL2017	23JUL2017:01:00:00	0.728868955	103.773655	4	2.10898831	463.63481538	E	6.1390972065	0.7462083586	S	S	S	1	6337	1
19.5	23JUL2017	23JUL2017:16:00:00	2.37240057	275.297633	1			W			S	S	S	16	6352	1
19.5	23JUL2017	23JUL2017:16:00:00	2.37240057	275.297633	4	3.32864428	5972.1139077	W	8.6948562321	1.202565098	S	S	S	16	6352	1
19.5	26JUL2017	26JUL2017:16:00:00	3.63933187	336.999311	1	1.92072175	2967.4563846	N	7.9954604287	0.6527010269	S	S	S	16	6424	1
19.5	26JUL2017	26JUL2017:16:00:00	3.63933187	336.999311	4	1.24478831	3846.3197692	N	8.254872066	0.2189654833	S	S	S	16	6424	1
19.5	26JUL2017	26JUL2017:18:00:00	2.8758024	334.968263	1	1.52723068	1516.8373077	N	7.3243827275	0.4234560823	S	S	S	18	6426	1
19.5	26JUL2017	26JUL2017:18:00:00	2.8758024	334.968263	4	1.62225281	3007.5971846	N	8.0088967614	0.4838158067	S	S	S	18	6426	1
19.5	26JUL2017	26JUL2017:21:00:00	0.553114718	299.006994	1			W			S	S	S	21	6429	1
19.5	26JUL2017	26JUL2017:21:00:00	0.553114718	299.006994	4	1.97392259	483.64494077	W	6.1813510441	0.6800227255	S	S	S	21	6429	1
19.5	28JUL2017	28JUL2017:19:00:00	0.997568876	203.274635	1	2.21815271	994.92913077	S	6.9026715093	0.7966747369	S	S	S	19	6475	1
19.5	28JUL2017	28JUL2017:19:00:00	0.997568876	203.274635	4	1.3092131	827.46580769	S	6.7183677864	0.2694262697	S	S	S	19	6475	1
19.5	29JUL2017	29JUL2017:15:00:00	1.9249149	213.093177	1	2.06860856	3195.9369769	S	8.0696355873	0.726876188	S	S	S	15	6495	1
19.5	29JUL2017	29JUL2017:15:00:00	1.9249149	213.093177	4	1.3181805	2074.9740077	S	7.6377039062	0.2762523766	S	S	S	15	6495	1
19.5	05AUG2017	05AUG2017:21:00:00	0.883339886	267.327633	1	1.87672935	532.55929	W	6.2776942341	0.6295305543	S	S	S	21	6669	1
19.5	05AUG2017	05AUG2017:21:00:00	0.883339886	267.327633	4	2.08850045	747.81177846	W	6.6171513132	0.7364463204	S	S	S	21	6669	1
19.5	08AUG2017	08AUG2017:09:00:00	4.17007926	121.855143	1	2.04123509	1419.1406154	E	7.257806767	0.7135550609	S	S	S	9	6729	1
19.5	08AUG2017	08AUG2017:09:00:00	4.17007926	121.855143	4	2.40389788	2279.0139923	E	7.7314981689	0.8770915366	S	S	S	9	6729	1
19.5	11AUG2017	11AUG2017:12:00:00	1.41040622	352.177065	1			N			S	S	S	12	6804	1
19.5	11AUG2017	11AUG2017:12:00:00	1.41040622	352.177065	4	3.21594326	6624.7120154	N	8.7985621805	1.1681207081	S	S	S	12	6804	1
19.5	18AUG2017	18AUG2017:03:00:00	0.38675973	193.158708	1			S			S	S	S	3	6963	1
19.5	18AUG2017	18AUG2017:03:00:00	0.38675973	193.158708	4	2.68042721	709.91624385	S	6.5651469967	0.9859761885	S	S	S	3	6963	1
19.5833333	15MAY2017	15MAY2017:15:00:00	3.36567171	316.751192	1	12.2075197	4849.7772154	W	8.4866880479	2.5020521307	T	T	T	15	4695	2
19.5833333	15MAY2017	15MAY2017:15:00:00	3.36567171	316.751192	4	6.372057	5316.1019462	W	8.5784955969	1.8519223374	T	T	T	15	4695	2
19.5833333	28JUN2017	28JUN2017:20:00:00	1.7	71.8	1	1.49745808	6940.5808462	E	8.8451407454	0.4037690573	S	S	S	20	5756	1
19.5833333	28JUN2017	28JUN2017:20:00:00	1.7	71.8	4	1.92523527	1349.7411769	E	7.2076681323	0.6550481785	S	S	S	20	5756	1
19.5833333	09JUL2017	09JUL2017:20:00:00	1.15776409	351.042603	1	1.93905321	793.00003846	N	6.6758232701	0.6621998179	S	S	S	20	6020	1
19.5833333	09JUL2017	09JUL2017:20:00:00	1.15776409	351.042603	4	1.818988	1806.6091154	N	7.4992069503	0.5982803025	S	S	S	20	6020	1
19.5833333	18JUL2017	18JUL2017:20:00:00	1.45442625	347.613602	1	2.0196957	825.97979231	N	6.7165703087	0.7029468565	S	S	S	20	6236	1
19.5833333	18JUL2017	18JUL2017:20:00:00	1.45442625	347.613602	4	2.05380821	1586.5354462	N	7.3693079531	0.7196957332	S	S	S	20	6236	1
19.5833333	20JUL2017	20JUL2017:09:00:00	1.63010947	121.614671	1			E			S	S	S	9	6273	1
19.5833333	20JUL2017	20JUL2017:09:00:00	1.63010947	121.614671	4	2.65478421	965.07304615	E	6.872203794	0.9763633746	S	S	S	9	6273	1
19.5833333	22JUL2017	22JUL2017:18:00:00	0.360648704	0.622343419	1	4.34792472	2519.0290308	N	7.831628801	1.4696986554	S	S	S	18	6330	1
19.5833333	22JUL2017	22JUL2017:18:00:00	0.360648704	0.622343419	4	3.47911435	2513.0455923	N	7.82925068	1.2467777643	S	S	S	18	6330	1
19.5833333	24JUL2017	24JUL2017:09:00:00	0.794096956	139.386909	1			E			S	S	S	9	6369	1
19.5833333	24JUL2017	24JUL2017:09:00:00	0.794096956	139.386909	4	3.30263855	1055.6846	E	6.9619447454	1.1947217096	S	S	S	9	6369	1
19.5833333	27JUL2017	27JUL2017:14:00:00	1.50273872	234.383374	1	3.56343207	2359.4544	S	7.7661856849	1.2707241451	S	S	S	14	6446	1
19.5833333	27JUL2017	27JUL2017:14:00:00	1.50273872	234.383374	4	2.44581773	2720.6738	S	7.9086348492	0.8943795169	S	S	S	14	6446	1
19.5833333	29JUL2017	29JUL2017:21:00:00	0.559457636	141.605757	1	1.62447921	728.64310923	E	6.59118405	0.4851872783	S	S	S	21	6501	1
19.5833333	29JUL2017	29JUL2017:21:00:00	0.559457636	141.605757	4	1.94730897	512.49455	E	6.2392900768	0.6664484041	S	S	S	21	6501	1
19.5833333	01AUG2017	01AUG2017:03:00:00	1.83141666	333.367946	1	1.46828798	364.57393462	N	5.8987293693	0.3840970826	S	S	S	3	6555	1
19.5833333	01AUG2017	01AUG2017:03:00:00	1.83141666	333.367946	4	1.82628629	806.15899231	N	6.692280984	0.6022845552	S	S	S	3	6555	1
19.5833333	10AUG2017	10AUG2017:09:00:00	2.17011055	321.812543	1			W			S	S	S	9	6777	1
19.5833333	10AUG2017	10AUG2017:09:00:00	2.17011055	321.812543	4	1.46991197	888.64006154	W	6.7896922734	0.3852025146	S	S	S	9	6777	1
19.5833333	12AUG2017	12AUG2017:13:00:00	2.39147482	253.1381	1	5.37552116	6795.0129538	W	8.823944233	1.6818555293	S	S	S	13	6829	1
19.5833333	12AUG2017	12AUG2017:13:00:00	2.39147482	253.1381	4	4.18871778	5177.1527231	W	8.5520105168	1.432394668	S	S	S	13	6829	1
19.5833333	16AUG2017	16AUG2017:04:00:00	1.18787866	282.149675	1	1.74709799	736.14899462	W	6.6014325366	0.55795612	S	S	S	4	6916	1
19.5833333	16AUG2017	16AUG2017:04:00:00	1.18787866	282.149675	4	2.27817607	1064.7869385	W	6.9705300003	0.8233751535	S	S	S	4	6916	1
19.5833333	18AUG2017	18AUG2017:22:00:00	0.266812339	167.088766	1			S			S	S	S	22	6982	1
19.5833333	18AUG2017	18AUG2017:22:00:00	0.266812339	167.088766	4	2.37956328	700.25762231	S	6.5514482992	0.866916975	S	S	S	22	6982	1
19.5833333	27AUG2017	27AUG2017:20:00:00	1.12719071	295.005921	1	2.82886589	1356.3655769	W	7.2125640317	1.0398758858	S	S	S	20	7196	1
19.5833333	27AUG2017	27AUG2017:20:00:00	1.12719071	295.005921	4	2.90495906	1568.6468462	W	7.3579686453	1.0664192973	S	S	S	20	7196	1
19.5833333	28AUG2017	28AUG2017:20:00:00	0	0.4	1			N			S	S	S	20	7220	1
19.5833333	28AUG2017	28AUG2017:20:00:00	0	0.4	4	2.68327273	720.96944692	N	6.5805967604	0.9870372174	S	S	S	20	7220	1
19.6	18MAY2017	18MAY2017:07:00:00	3.44547601	132.666298	1	2.37164998	1374.0475154	E	7.225516054	0.863585907	T	T	T	7	4759	2
19.6	18MAY2017	18MAY2017:07:00:00	3.44547601	132.666298	4	1.95307514	1715.1772	E	7.4472716779	0.6694051253	T	T	T	7	4759	2
19.6	20MAY2017	20MAY2017:16:00:00	3.36178974	325.367887	1	2.74336581	1192.0545846	W	7.083433639	1.0091855643	T	T	T	16	4816	2
19.6	20MAY2017	20MAY2017:16:00:00	3.36178974	325.367887	4	2.90691262	3191.0384231	W	8.0681016673	1.0670915626	T	T	T	16	4816	2
19.6	25MAY2017	25MAY2017:15:00:00	3.39700869	317.394798	1	0.99380143	1535.3928231	W	7.3365415381	-0.006217861	T	T	T	15	4935	2
19.6	25MAY2017	25MAY2017:15:00:00	3.39700869	317.394798	4	0.929406382	3371.2539077	W	8.1230400336	-0.073209196	T	T	T	15	4935	2
19.6	29MAY2017	29MAY2017:11:00:00	1.84446046	274.829387	1	2.33843144	1083.8415231	W	6.9882669749	0.8494803798	T	T	T	11	5027	1
19.6	29MAY2017	29MAY2017:11:00:00	1.84446046	274.829387	4	2.41254566	2096.6114769	W	7.6480777381	0.8806824805	T	T	T	11	5027	1
19.6	04JUN2017	04JUN2017:19:00:00	4.16388234	315.354803	1	2.82075256	956.62897692	W	6.8634156224	1.0370037146	S	S	S	19	5179	1
19.6	04JUN2017	04JUN2017:19:00:00	4.16388234	315.354803	4	2.33623305	2498.8213615	W	7.8235744443	0.8485398245	S	S	S	19	5179	1
19.6666667	15JUN2017	15JUN2017:09:00:00	1.5336362	172.91781	1	4.43078204	1621.2843462	S	7.3909739204	1.4885761012	S	S	S	9	5433	1
19.6666667	15JUN2017	15JUN2017:09:00:00	1.5336362	172.91781	4	5.03276099	3619.6115538	S	8.1941219935	1.6159687381	S	S	S	9	5433	1
19.6666667	25JUN2017	25JUN2017:12:00:00	2.76699526	267.10078	1	4.27261885	3960.6392923	W	8.2841607287	1.4522269531	S	S	S	12	5676	1
19.6666667	25JUN2017	25JUN2017:12:00:00	2.76699526	267.10078	4	2.32736149	4314.8428077	W	8.3698161736	0.8447352182	S	S	S	12	5676	1
19.6666667	08JUL2017	08JUL2017:09:00:00	2.07210389	300.282067	1			W			S	S	S	9	5985	1
19.6666667	08JUL2017	08JUL2017:09:00:00	2.07210389	300.282067	4	2.42850237	1421.7960923	W	7.2596762051	0.8872747587	S	S	S	9	5985	1
19.6666667	21JUL2017	21JUL2017:09:00:00	2.34700428	293.185363	1			W			S	S	S	9	6297	1
19.6666667	21JUL2017	21JUL2017:09:00:00	2.34700428	293.185363	4	2.55646136	2633.1030846	W	7.8759183097	0.938624021	S	S	S	9	6297	1
19.6666667	24JUL2017	24JUL2017:21:00:00	1.25266303	352.215395	1	3.02752898	1169.3599231	N	7.0642118038	1.1077467687	S	S	S	21	6381	1
19.6666667	24JUL2017	24JUL2017:21:00:00	1.25266303	352.215395	4	2.43493125	1631.6650154	N	7.3973562543	0.889918522	S	S	S	21	6381	1
19.6666667	01AUG2017	01AUG2017:02:00:00	0.768016028	312.082305	1	2.09135629	570.19085769	W	6.3459711428	0.7378127981	S	S	S	2	6554	1
19.6666667	01AUG2017	01AUG2017:02:00:00	0.768016028	312.082305	4	1.67752377	532.14083	W	6.2769081724	0.5173187597	S	S	S	2	6554	1
19.6666667	09AUG2017	09AUG2017:02:00:00	1.60910967	142.402737	1	2.68753963	1624.7608231	E	7.3931158981	0.9886261394	S	S	S	2	6746	1
19.6666667	09AUG2017	09AUG2017:02:00:00	1.60910967	142.402737	4	1.74394228	1265.1671769	E	7.1429595481	0.5561482286	S	S	S	2	6746	1
19.6666667	16AUG2017	16AUG2017:01:00:00	0.552031322	160.968766	1			S			S	S	S	1	6913	1
19.6666667	16AUG2017	16AUG2017:01:00:00	0.552031322	160.968766	4	1.42337005	791.66275385	S	6.6741354853	0.3530273345	S	S	S	1	6913	1
19.6666667	18AUG2017	18AUG2017:18:00:00	0.388854341	213.788319	1			S			S	S	S	18	6978	1
19.6666667	18AUG2017	18AUG2017:18:00:00	0.388854341	213.788319	4	2.56924505	1335.5007615	S	7.1970616028	0.9436121009	S	S	S	18	6978	1
19.6666667	23AUG2017	23AUG2017:11:00:00	1.35249302	303.657715	1	1.5516981	1348.4959462	W	7.2067451364	0.4393498796	S	S	S	11	7091	1
19.6666667	23AUG2017	23AUG2017:11:00:00	1.35249302	303.657715	4	0.947140399	2194.9544385	W	7.6939165683	-0.05430794	S	S	S	11	7091	1
19.6666667	27AUG2017	27AUG2017:10:00:00	3.26060423	317.626531	1	3.30118393	1700.0760769	W	7.4384282802	1.1942811708	S	S	S	10	7186	1
19.6666667	27AUG2017	27AUG2017:10:00:00	3.26060423	317.626531	4	3.26655612	2242.9908154	W	7.7155654397	1.1837362556	S	S	S	10	7186	1
19.7	20MAY2017	20MAY2017:13:00:00	3.4101549	306.007879	1	2.55655929	1481.1772231	W	7.3005924716	0.9386623271	T	T	T	13	4813	2
19.7	20MAY2017	20MAY2017:13:00:00	3.4101549	306.007879	4	2.03016165	3079.5097154	W	8.03252568	0.7081154204	T	T	T	13	4813	2
19.7	30MAY2017	30MAY2017:21:00:00	3.14871664	298.106845	1	1.92716746	992.4716	W	6.9001983975	0.6560512876	T	T	T	21	5061	1
19.7	30MAY2017	30MAY2017:21:00:00	3.14871664	298.106845	4	1.65069618	2185.9501077	W	7.6898058449	0.5011971262	T	T	T	21	5061	1
19.7	03JUN2017	03JUN2017:15:00:00	2.2217119	118.566959	1	2.4884375	617.87569077	E	6.4262872896	0.9116550035	S	S	S	15	5151	1
19.7	03JUN2017	03JUN2017:15:00:00	2.2217119	118.566959	4	3.01841152	1246.6390615	E	7.1282064583	1.1047307063	S	S	S	15	5151	1
19.7	05JUN2017	05JUN2017:11:00:00	1.71953155	232.944073	1	2.63596585	1745.3514231	S	7.4647112029	0.9692496613	S	S	S	11	5195	1
19.7	05JUN2017	05JUN2017:11:00:00	1.71953155	232.944073	4	3.23582104	2522.9832385	S	7.8331973051	1.1742826948	S	S	S	11	5195	1
19.7	05JUN2017	05JUN2017:20:00:00	1.37440252	137.542611	1			E			S	S	S	20	5204	1
19.7	05JUN2017	05JUN2017:20:00:00	1.37440252	137.542611	4	2.2434973	1264.6707846	E	7.142567118	0.808035943	S	S	S	20	5204	1
19.75	31MAR2017	31MAR2017:17:00:00	2.98183806	159.173239	1	2.31727733	4603.0148	S	8.4344667591	0.8403929319	T	W	T	17	3617	2
19.75	31MAR2017	31MAR2017:17:00:00	2.98183806	159.173239	4	2.0926433	7274.4073154	S	8.89211762	0.7384280037	T	W	T	17	3617	2
19.75	07MAY2017	07MAY2017:13:00:00	0.850352232	126.534741	1	3.52851893	1168.1686846	E	7.0631925747	1.2608782163	T	T	T	13	4501	2
19.75	07MAY2017	07MAY2017:13:00:00	0.850352232	126.534741	4	4.2016614	1436.6298077	E	7.2700552382	1.4354800185	T	T	T	13	4501	2
19.75	15JUN2017	15JUN2017:23:00:00	1.77506839	136.085807	1	3.05693516	1416.8614077	E	7.2561994281	1.1174128323	S	S	S	23	5447	1
19.75	15JUN2017	15JUN2017:23:00:00	1.77506839	136.085807	4	2.64825882	1093.7616923	E	6.9973781277	0.973902375	S	S	S	23	5447	1
19.75	16JUN2017	16JUN2017:11:00:00	3.82113085	291.776272	1	1.80105406	1788.7972231	W	7.4892987306	0.5883720824	S	S	S	11	5459	1
19.75	16JUN2017	16JUN2017:11:00:00	3.82113085	291.776272	4	1.50535862	3924.6745	W	8.2750386968	0.4090311555	S	S	S	11	5459	1
19.75	17JUN2017	17JUN2017:13:00:00	4.71995207	315.933154	1	2.60321867	2413.1359538	W	7.7886824063	0.9567486294	S	S	S	13	5485	1
19.75	17JUN2017	17JUN2017:13:00:00	4.71995207	315.933154	4	2.02729972	3933.3550923	W	8.2772480537	0.7067047204	S	S	S	13	5485	1
19.75	20JUN2017	20JUN2017:20:00:00	2.75326748	320.337254	1	1.50330695	803.96420769	W	6.6895547504	0.4076673148	S	S	S	20	5564	1
19.75	20JUN2017	20JUN2017:20:00:00	2.75326748	320.337254	4	1.50782763	1154.0877923	W	7.0510655207	0.4106699593	S	S	S	20	5564	1
19.75	27JUN2017	27JUN2017:18:00:00	1.4	19.5	1	2.90997131	2380.1382615	N	7.7749138581	1.068143222	S	S	S	18	5730	1
19.75	27JUN2017	27JUN2017:18:00:00	1.4	19.5	4	1.96798919	3157.4247846	N	8.0575120328	0.6770123057	S	S	S	18	5730	1
19.75	05JUL2017	05JUL2017:12:00:00	1.4	294.6	1			W			S	S	S	12	5916	1
19.75	05JUL2017	05JUL2017:12:00:00	1.4	294.6	4	2.87007974	1645.6770692	W	7.4059071708	1.0543398134	S	S	S	12	5916	1
19.75	10JUL2017	10JUL2017:15:00:00	0.821961857	341.086049	1	2.26705059	606.20605	N	6.4072199448	0.8184796871	S	S	S	15	6039	1
19.75	10JUL2017	10JUL2017:15:00:00	0.821961857	341.086049	4	2.91659879	1247.8308769	N	7.1291620245	1.0704181394	S	S	S	15	6039	1
19.75	17JUL2017	17JUL2017:11:00:00	2.66249496	312.49678	1			W			S	S	S	11	6203	1
19.75	17JUL2017	17JUL2017:11:00:00	2.66249496	312.49678	4	1.32770934	2546.4045615	W	7.8424376673	0.2834551566	S	S	S	11	6203	1
19.75	04AUG2017	04AUG2017:21:00:00	1.55446305	267.425153	1	1.96436003	1092.5554231	W	6.9962746562	0.6751665078	S	S	S	21	6645	1
19.75	04AUG2017	04AUG2017:21:00:00	1.55446305	267.425153	4	1.85447093	1419.4077769	W	7.2579950051	0.6175994424	S	S	S	21	6645	1
19.75	05AUG2017	05AUG2017:10:00:00	3.00054184	243.371767	1	1.0947867	1691.4119769	W	7.4333189484	0.0905595498	S	S	S	10	6658	1
19.75	05AUG2017	05AUG2017:10:00:00	3.00054184	243.371767	4	1.48132128	3530.9768308	W	8.1693298342	0.3929344463	S	S	S	10	6658	1
19.75	06AUG2017	06AUG2017:12:00:00	3.4369271	293.247912	1	2.73487851	1810.8444308	W	7.5015485518	1.0060870144	S	S	S	12	6684	1
19.75	06AUG2017	06AUG2017:12:00:00	3.4369271	293.247912	4	2.45356463	3655.3008308	W	8.2039336754	0.8975419182	S	S	S	12	6684	1
19.75	06AUG2017	06AUG2017:18:00:00	2.3734701	283.513576	1	1.36371309	1580.1712692	W	7.3652885184	0.3102111927	S	S	S	18	6690	1
19.75	06AUG2017	06AUG2017:18:00:00	2.3734701	283.513576	4	1.85654009	2581.4679077	W	7.8561134726	0.6187145888	S	S	S	18	6690	1
19.75	11AUG2017	11AUG2017:13:00:00	2.03844954	349.957561	1			N			S	S	S	13	6805	1
19.75	11AUG2017	11AUG2017:13:00:00	2.03844954	349.957561	4	1.60956985	3892.2827692	N	8.2667510946	0.4759669694	S	S	S	13	6805	1
19.75	18AUG2017	18AUG2017:08:00:00	0.898122764	195.900764	1			S			S	S	S	8	6968	1
19.75	18AUG2017	18AUG2017:08:00:00	0.898122764	195.900764	4	3.64210224	1893.1749308	S	7.5460105562	1.2925610534	S	S	S	8	6968	1
19.75	18AUG2017	18AUG2017:20:00:00	0.68689767	149.686006	1	2.14198489	567.30877154	E	6.3409037261	0.7617329178	S	S	S	20	6980	1
19.75	18AUG2017	18AUG2017:20:00:00	0.68689767	149.686006	4	2.24914618	767.45420154	E	6.6430788054	0.8105506686	S	S	S	20	6980	1
19.75	19AUG2017	19AUG2017:18:00:00	1.96885594	239.488093	1			S			S	S	S	18	7002	1
19.75	19AUG2017	19AUG2017:18:00:00	1.96885594	239.488093	4	2.39899806	2900.6441692	S	7.9726881186	0.8750511752	S	S	S	18	7002	1
19.8	19MAY2017	19MAY2017:20:00:00	1.77681579	342.197533	1	1.54171995	1261.0112769	N	7.1396692788	0.4328986439	T	T	T	20	4796	2
19.8	19MAY2017	19MAY2017:20:00:00	1.77681579	342.197533	4	1.67693949	1457.3363846	N	7.2843656544	0.5169703999	T	T	T	20	4796	2
19.8	29MAY2017	29MAY2017:20:00:00	0.927678115	351.742032	1	2.50895796	601.48913923	N	6.3994084791	0.9198675116	T	T	T	20	5036	1
19.8	29MAY2017	29MAY2017:20:00:00	0.927678115	351.742032	4	1.70564565	1422.9920077	N	7.2605169816	0.5339437194	T	T	T	20	5036	1
19.8	04JUN2017	04JUN2017:17:00:00	4.69139153	316.271629	1	3.18949615	1478.3022077	W	7.2986495513	1.1598629576	S	S	S	17	5177	1
19.8	04JUN2017	04JUN2017:17:00:00	4.69139153	316.271629	4	1.94698872	3314.9807077	W	8.1062070829	0.6662839328	S	S	S	17	5177	1
19.8333333	01APR2017	01APR2017:13:00:00	1.60781019	315.530209	1	2.76882823	2264.6938	W	7.7251948411	1.018424209	T	T	T	13	3637	2
19.8333333	01APR2017	01APR2017:13:00:00	1.60781019	315.530209	4	2.89711599	2983.9704154	W	8.0010100469	1.063715756	T	T	T	13	3637	2
19.8333333	09JUN2017	09JUN2017:09:00:00	2.76214075	149.615735	1	2.37257337	3298.9979769	E	8.101374058	0.8639751762	S	S	S	9	5289	1
19.8333333	09JUN2017	09JUN2017:09:00:00	2.76214075	149.615735	4	1.95596747	3330.2681	E	8.1108080902	0.6708849406	S	S	S	9	5289	1
19.8333333	21JUN2017	21JUN2017:15:00:00	3.16551533	323.894597	1	2.2230614	1818.2974692	W	7.5056558858	0.7988852549	S	S	S	15	5583	1
19.8333333	21JUN2017	21JUN2017:15:00:00	3.16551533	323.894597	4	1.27322273	2360.5082308	W	7.7666322269	0.2415512689	S	S	S	15	5583	1
19.8333333	26JUN2017	26JUN2017:13:00:00	3.62660368	300.701773	1	1.18386865	1646.1367846	W	7.406186479	0.1687875928	S	S	S	13	5701	1
19.8333333	26JUN2017	26JUN2017:13:00:00	3.62660368	300.701773	4	1.53925136	3057.5523769	W	8.0253699981	0.4312961684	S	S	S	13	5701	1
19.8333333	26JUN2017	26JUN2017:14:00:00	3.82609684	301.262372	1	2.18233497	1597.0930154	W	7.3759403903	0.7803953908	S	S	S	14	5702	1
19.8333333	26JUN2017	26JUN2017:14:00:00	3.82609684	301.262372	4	1.86152848	3611.7266846	W	8.191941243	0.6213979137	S	S	S	14	5702	1
19.8333333	26JUN2017	26JUN2017:16:00:00	3.57915882	316.886817	1	2.55766935	2963.6407077	W	7.9941737603	0.9390964337	S	S	S	16	5704	1
19.8333333	26JUN2017	26JUN2017:16:00:00	3.57915882	316.886817	4	1.49508531	4023.6289846	W	8.2999395069	0.4021832688	S	S	S	16	5704	1
19.8333333	29JUN2017	29JUN2017:02:00:00	0	56.1	1	1.4198751	411.31192923	N	6.0193518785	0.35056891	S	S	S	2	5762	1
19.8333333	29JUN2017	29JUN2017:02:00:00	0	56.1	4	1.57606137	710.74701385	N	6.5663165491	0.454928931	S	S	S	2	5762	1
19.8333333	02JUL2017	02JUL2017:16:00:00	2.2	296	1	2.38354527	1578.2162462	W	7.3640505301	0.8685889886	S	S	S	16	5848	1
19.8333333	02JUL2017	02JUL2017:16:00:00	2.2	296	4	1.96363045	3150.4316615	W	8.0552947578	0.6747950303	S	S	S	16	5848	1
19.8333333	05JUL2017	05JUL2017:20:00:00	0.1	345.2	1	2.21916324	551.01525231	N	6.3117624899	0.7971302059	S	S	S	20	5924	1
19.8333333	05JUL2017	05JUL2017:20:00:00	0.1	345.2	4	2.38267802	967.31334615	N	6.8745224824	0.8682250736	S	S	S	20	5924	1
19.8333333	17JUL2017	17JUL2017:20:00:00	1.35425892	299.004507	1			W			S	S	S	20	6212	1
19.8333333	17JUL2017	17JUL2017:20:00:00	1.35425892	299.004507	4	2.41223375	838.53616154	W	6.7316577068	0.8805531854	S	S	S	20	6212	1
19.8333333	23JUL2017	23JUL2017:00:00:00	0.709401318	102.128193	1			E			S	S	S	0	6336	1
19.8333333	23JUL2017	23JUL2017:00:00:00	0.709401318	102.128193	4	2.7047921	551.05333154	E	6.3118315949	0.9950250517	S	S	S	0	6336	1
19.8333333	25JUL2017	25JUL2017:11:00:00	1.59948138	337.983517	1	3.20477702	1392.5482077	N	7.2388905907	1.1646425154	S	S	S	11	6395	1
19.8333333	25JUL2017	25JUL2017:11:00:00	1.59948138	337.983517	4	2.22399836	951.51031538	N	6.8580505279	0.799306639	S	S	S	11	6395	1
19.8333333	01AUG2017	01AUG2017:23:00:00	0.499906047	202.443757	1	1.90183615	574.88061615	S	6.3541623952	0.6428198143	S	S	S	23	6575	1
19.8333333	01AUG2017	01AUG2017:23:00:00	0.499906047	202.443757	4	2.2109706	788.28045385	S	6.6698539324	0.7934316046	S	S	S	23	6575	1
19.8333333	07AUG2017	07AUG2017:10:00:00	2.77307639	161.851386	1	1.75630744	2442.0971692	S	7.8006124447	0.5632135596	S	S	S	10	6706	1
19.8333333	07AUG2017	07AUG2017:10:00:00	2.77307639	161.851386	4	1.67186958	3099.5848692	S	8.0390234684	0.5139425092	S	S	S	10	6706	1
19.8333333	13AUG2017	13AUG2017:11:00:00	3.1771063	302.035119	1	1.94823667	2257.4745692	W	7.7220020202	0.6669246917	S	S	S	11	6851	1
19.8333333	13AUG2017	13AUG2017:11:00:00	3.1771063	302.035119	4	2.17836096	3106.6163769	W	8.0412894312	0.7785727408	S	S	S	11	6851	1
19.8333333	13AUG2017	13AUG2017:18:00:00	2.57174453	329.564821	1	2.38429945	1473.4679	W	7.2953740171	0.8689053495	S	S	S	18	6858	1
19.8333333	13AUG2017	13AUG2017:18:00:00	2.57174453	329.564821	4	2.27359983	2341.7614769	W	7.7586586931	0.8213644036	S	S	S	18	6858	1
19.8333333	18AUG2017	18AUG2017:21:00:00	0.255204578	197.677662	1			S			S	S	S	21	6981	1
19.8333333	18AUG2017	18AUG2017:21:00:00	0.255204578	197.677662	4	2.10823805	617.14673462	S	6.4251068151	0.7458525512	S	S	S	21	6981	1
